tig00000001_pilon	NC_017960.1	86.598	194	22	4	174237	174429	2066015	2066205	1.65e-51	211
tig00000001_pilon	NC_017960.1	86.667	195	20	6	774955	775145	2200228	2200036	1.65e-51	211
tig00000001_pilon	NC_017960.1	95.455	132	6	0	828469	828600	2224521	2224652	1.65e-51	211
tig00000001_pilon	NC_017960.1	96.154	130	4	1	658421	658549	2224650	2224521	1.65e-51	211
tig00000001_pilon	NC_017960.1	95.455	132	6	0	174589	174720	2436801	2436670	1.65e-51	211
tig00000001_pilon	NC_017960.1	90.683	161	12	3	1306723	1306882	2448562	2448404	1.65e-51	211
tig00000001_pilon	NC_017960.1	79.167	336	46	23	2742882	2743205	2460943	2460620	1.65e-51	211
tig00000001_pilon	NC_017960.1	95.455	132	6	0	2528174	2528305	2561547	2561416	1.65e-51	211
tig00000001_pilon	NC_017960.1	90.683	161	12	3	1306723	1306881	2576345	2576186	1.65e-51	211
tig00000001_pilon	NC_017960.1	86.667	195	20	6	2503686	2503878	2614871	2615061	1.65e-51	211
tig00000001_pilon	NC_017960.1	87.845	181	21	1	1322161	1322341	2625868	2625689	1.65e-51	211
tig00000001_pilon	NC_017960.1	82.213	253	38	7	271526	271774	2625977	2625728	1.65e-51	211
tig00000001_pilon	NC_017960.1	93.662	142	7	2	638414	638555	2666479	2666340	1.65e-51	211
tig00000001_pilon	NC_017960.1	82.988	241	33	8	609691	609928	2666356	2666591	1.65e-51	211
tig00000001_pilon	NC_017960.1	96.154	130	4	1	2528174	2528303	2666360	2666488	1.65e-51	211
tig00000001_pilon	NC_017960.1	93.662	142	7	2	658430	658569	2686490	2686349	1.65e-51	211
tig00000001_pilon	NC_017960.1	78.614	332	59	12	933015	933340	16665	16990	5.95e-51	209
tig00000001_pilon	NC_017960.1	85.238	210	23	8	311974	312180	17023	16819	5.95e-51	209
tig00000001_pilon	NC_017960.1	82.143	252	37	8	142850	143096	79798	80046	5.95e-51	209
tig00000001_pilon	NC_017960.1	90.123	162	14	2	2168077	2168237	80046	79886	5.95e-51	209
tig00000001_pilon	NC_017960.1	90.625	160	12	3	19864	20021	79888	80046	5.95e-51	209
tig00000001_pilon	NC_017960.1	82.520	246	36	6	63573	63814	158421	158663	5.95e-51	209
tig00000001_pilon	NC_017960.1	98.319	119	2	0	203626	203744	234707	234825	5.95e-51	209
tig00000001_pilon	NC_017960.1	86.070	201	20	8	2503682	2503879	364661	364856	5.95e-51	209
tig00000001_pilon	NC_017960.1	85.238	210	23	8	609744	609948	378250	378044	5.95e-51	209
tig00000001_pilon	NC_017960.1	94.815	135	6	1	2565873	2566007	378192	378059	5.95e-51	209
tig00000001_pilon	NC_017960.1	84.977	213	25	6	892419	892627	378306	378097	5.95e-51	209
tig00000001_pilon	NC_017960.1	92.517	147	9	2	278733	278878	413386	413531	5.95e-51	209
tig00000001_pilon	NC_017960.1	94.815	135	6	1	1944562	1944696	436777	436910	5.95e-51	209
tig00000001_pilon	NC_017960.1	89.759	166	13	4	125604	125767	461522	461359	5.95e-51	209
tig00000001_pilon	NC_017960.1	98.319	119	2	0	388351	388469	483596	483714	5.95e-51	209
tig00000001_pilon	NC_017960.1	91.503	153	11	2	546707	546857	512998	512846	5.95e-51	209
tig00000001_pilon	NC_017960.1	82.375	261	26	17	48651	48900	512862	513113	5.95e-51	209
tig00000001_pilon	NC_017960.1	92.000	150	10	2	658538	658686	544350	544498	5.95e-51	209
tig00000001_pilon	NC_017960.1	89.759	166	13	4	225820	225983	561737	561574	5.95e-51	209
tig00000001_pilon	NC_017960.1	81.550	271	34	11	664280	664541	564647	564910	5.95e-51	209
tig00000001_pilon	NC_017960.1	91.503	153	11	2	2743117	2743268	651678	651829	5.95e-51	209
tig00000001_pilon	NC_017960.1	81.955	266	30	17	2565519	2565776	651938	651683	5.95e-51	209
tig00000001_pilon	NC_017960.1	82.308	260	28	17	174225	174476	651685	651934	5.95e-51	209
tig00000001_pilon	NC_017960.1	91.503	153	12	1	2432230	2432382	651816	651967	5.95e-51	209
tig00000001_pilon	NC_017960.1	98.319	119	2	0	699105	699223	680685	680567	5.95e-51	209
tig00000001_pilon	NC_017960.1	98.319	119	2	0	2728905	2729023	680567	680685	5.95e-51	209
tig00000001_pilon	NC_017960.1	91.503	153	11	2	48759	48910	722205	722356	5.95e-51	209
tig00000001_pilon	NC_017960.1	97.541	122	3	0	19900	20021	736449	736570	5.95e-51	209
tig00000001_pilon	NC_017960.1	94.203	138	6	2	1306723	1306860	736557	736692	5.95e-51	209
tig00000001_pilon	NC_017960.1	86.979	192	17	8	460779	460965	736681	736869	5.95e-51	209
tig00000001_pilon	NC_017960.1	94.203	138	6	2	2728783	2728918	1035288	1035151	5.95e-51	209
tig00000001_pilon	NC_017960.1	94.815	135	6	1	250439	250572	1668650	1668516	5.95e-51	209
tig00000001_pilon	NC_017960.1	81.579	266	37	11	664278	664539	1862341	1862598	5.95e-51	209
tig00000001_pilon	NC_017960.1	85.308	211	21	10	18531	18738	1862669	1862466	5.95e-51	209
tig00000001_pilon	NC_017960.1	89.697	165	15	2	125595	125758	1869256	1869419	5.95e-51	209
tig00000001_pilon	NC_017960.1	91.503	153	12	1	48621	48772	2130519	2130367	5.95e-51	209
tig00000001_pilon	NC_017960.1	94.203	138	6	2	18467	18603	2130503	2130367	5.95e-51	209
tig00000001_pilon	NC_017960.1	94.776	134	7	0	2565520	2565653	2200228	2200095	5.95e-51	209
tig00000001_pilon	NC_017960.1	96.800	125	4	0	312170	312294	2216541	2216417	5.95e-51	209
tig00000001_pilon	NC_017960.1	81.852	270	29	17	48647	48905	2261859	2262119	5.95e-51	209
tig00000001_pilon	NC_017960.1	94.776	134	7	0	2503745	2503878	2261996	2261863	5.95e-51	209
tig00000001_pilon	NC_017960.1	90.506	158	15	0	945410	945567	2262070	2262227	5.95e-51	209
tig00000001_pilon	NC_017960.1	94.815	135	6	1	312032	312165	2262216	2262350	5.95e-51	209
tig00000001_pilon	NC_017960.1	93.007	143	10	0	2565742	2565884	2448569	2448427	5.95e-51	209
tig00000001_pilon	NC_017960.1	76.303	422	82	18	609690	610102	2460567	2460979	5.95e-51	209
tig00000001_pilon	NC_017960.1	95.489	133	3	3	609816	609948	2468640	2468769	5.95e-51	209
tig00000001_pilon	NC_017960.1	84.906	212	27	5	311918	312127	2501295	2501087	5.95e-51	209
tig00000001_pilon	NC_017960.1	94.776	134	7	0	312169	312302	2561549	2561416	5.95e-51	209
tig00000001_pilon	NC_017960.1	98.319	119	2	0	19903	20021	2625973	2625855	5.95e-51	209
tig00000001_pilon	NC_017960.1	81.550	271	34	11	122431	122694	2660368	2660629	5.95e-51	209
tig00000001_pilon	NC_017960.1	81.887	265	32	14	2182563	2182817	2660628	2660370	5.95e-51	209
tig00000001_pilon	NC_017960.1	92.000	150	10	2	142843	142991	2666223	2666371	5.95e-51	209
tig00000001_pilon	NC_017960.1	97.541	122	3	0	638413	638534	2684198	2684077	5.95e-51	209
tig00000001_pilon	NC_017960.1	97.541	122	3	0	640706	640827	2686491	2686370	5.95e-51	209
tig00000001_pilon	NC_017960.1	91.026	156	11	3	18339	18492	14853	14699	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.118	136	8	0	572296	572431	16711	16846	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.118	136	8	0	945432	945567	16846	16711	2.14e-50	207
tig00000001_pilon	NC_017960.1	81.679	262	37	11	271651	271907	17074	16819	2.14e-50	207
tig00000001_pilon	NC_017960.1	93.525	139	9	0	546831	546969	16939	17077	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.118	136	8	0	609921	610056	54336	54471	2.14e-50	207
tig00000001_pilon	NC_017960.1	91.946	149	10	2	813429	813577	234838	234692	2.14e-50	207
tig00000001_pilon	NC_017960.1	88.136	177	18	3	2175024	2175199	378045	378219	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.737	133	7	0	2373750	2373882	378298	378166	2.14e-50	207
tig00000001_pilon	NC_017960.1	95.385	130	6	0	2503745	2503874	378167	378296	2.14e-50	207
tig00000001_pilon	NC_017960.1	82.377	244	37	6	2168077	2168317	413407	413647	2.14e-50	207
tig00000001_pilon	NC_017960.1	81.439	264	40	8	2175038	2175298	415456	415713	2.14e-50	207
tig00000001_pilon	NC_017960.1	86.842	190	20	4	699210	699395	420083	420271	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.161	137	7	1	2728783	2728918	420219	420083	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.161	137	6	2	63687	63823	448913	448779	2.14e-50	207
tig00000001_pilon	NC_017960.1	82.305	243	39	4	2743013	2743254	449027	448788	2.14e-50	207
tig00000001_pilon	NC_017960.1	90.968	155	13	1	2728626	2728780	483748	483595	2.14e-50	207
tig00000001_pilon	NC_017960.1	97.541	122	2	1	813441	813562	483595	483715	2.14e-50	207
tig00000001_pilon	NC_017960.1	81.550	271	33	16	546707	546969	512874	512613	2.14e-50	207
tig00000001_pilon	NC_017960.1	84.404	218	27	6	311971	312185	512664	512877	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.118	136	8	0	2368112	2368247	512997	512862	2.14e-50	207
tig00000001_pilon	NC_017960.1	82.591	247	31	12	2565522	2565762	564906	564666	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.161	137	6	2	238436	238570	636901	636765	2.14e-50	207
tig00000001_pilon	NC_017960.1	90.446	157	15	0	699189	699345	637050	637206	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.737	133	7	0	2728891	2729023	651683	651815	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.161	137	7	1	2565520	2565656	680807	680672	2.14e-50	207
tig00000001_pilon	NC_017960.1	79.205	327	47	20	2168125	2168442	681914	682228	2.14e-50	207
tig00000001_pilon	NC_017960.1	81.579	266	35	14	640575	640833	681975	682233	2.14e-50	207
tig00000001_pilon	NC_017960.1	82.305	243	39	4	238322	238561	722460	722219	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.737	133	7	0	48773	48905	736452	736584	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.161	137	7	1	267129	267265	736692	736557	2.14e-50	207
tig00000001_pilon	NC_017960.1	90.968	155	13	1	203592	203745	736849	736695	2.14e-50	207
tig00000001_pilon	NC_017960.1	90.506	158	14	1	1456897	1457053	1035151	1035308	2.14e-50	207
tig00000001_pilon	NC_017960.1	81.641	256	41	6	640456	640706	1185501	1185247	2.14e-50	207
tig00000001_pilon	NC_017960.1	90.506	158	14	1	1306723	1306880	1185353	1185509	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.118	136	8	0	2565519	2565654	1543854	1543719	2.14e-50	207
tig00000001_pilon	NC_017960.1	92.466	146	9	2	2154166	2154309	1712012	1712157	2.14e-50	207
tig00000001_pilon	NC_017960.1	92.466	146	9	2	2027998	2028143	1833946	1834089	2.14e-50	207
tig00000001_pilon	NC_017960.1	93.571	140	8	1	2565873	2566012	1847990	1847852	2.14e-50	207
tig00000001_pilon	NC_017960.1	77.632	380	60	24	18237	18603	1848222	1847855	2.14e-50	207
tig00000001_pilon	NC_017960.1	85.047	214	20	11	18467	18674	1848112	1847905	2.14e-50	207
tig00000001_pilon	NC_017960.1	88.136	177	18	3	312005	312179	1854981	1854806	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.118	136	8	0	174344	174479	2066244	2066379	2.14e-50	207
tig00000001_pilon	NC_017960.1	82.609	253	27	15	699103	699345	2071882	2072127	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.737	133	7	0	311926	312058	2071887	2072019	2.14e-50	207
tig00000001_pilon	NC_017960.1	86.224	196	21	6	813616	813807	2071934	2072127	2.14e-50	207
tig00000001_pilon	NC_017960.1	87.027	185	23	1	572346	572529	2200036	2200220	2.14e-50	207
tig00000001_pilon	NC_017960.1	95.385	130	6	0	311928	312057	2200224	2200095	2.14e-50	207
tig00000001_pilon	NC_017960.1	93.525	139	9	0	1819767	1819905	2261997	2261859	2.14e-50	207
tig00000001_pilon	NC_017960.1	82.400	250	32	12	122432	122675	2261862	2262105	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.161	137	7	1	19781	19916	2261863	2261999	2.14e-50	207
tig00000001_pilon	NC_017960.1	93.571	140	8	1	2168072	2168210	2262355	2262216	2.14e-50	207
tig00000001_pilon	NC_017960.1	94.118	136	8	0	609921	610056	2448562	2448427	2.14e-50	207
tig00000001_pilon	NC_017960.1	88.068	176	20	1	640575	640749	2460824	2460649	2.14e-50	207
tig00000001_pilon	NC_017960.1	86.224	196	22	5	2373797	2373990	2576401	2576209	2.14e-50	207
tig00000001_pilon	NC_017960.1	97.541	122	2	1	203625	203745	2576455	2576576	2.14e-50	207
tig00000001_pilon	NC_017960.1	86.842	190	20	4	267077	267265	2625683	2625868	2.14e-50	207
tig00000001_pilon	NC_017960.1	82.609	253	27	15	2373745	2373990	2625975	2625733	2.14e-50	207
tig00000001_pilon	NC_017960.1	90.446	157	15	0	63382	63538	2625733	2625889	2.14e-50	207
tig00000001_pilon	NC_017960.1	81.749	263	34	14	18232	18487	2684071	2684326	2.14e-50	207
tig00000001_pilon	NC_017960.1	88.068	176	20	1	933170	933345	2684329	2684155	2.14e-50	207
tig00000001_pilon	NC_017960.1	81.641	256	41	6	1456791	1457045	2684198	2684448	2.14e-50	207
tig00000001_pilon	NC_017960.1	91.892	148	10	2	2182685	2182830	14699	14846	7.70e-50	206
tig00000001_pilon	NC_017960.1	86.224	196	20	7	2354641	2354834	16711	16901	7.70e-50	206
tig00000001_pilon	NC_017960.1	94.737	133	6	1	326947	327078	16819	16951	7.70e-50	206
tig00000001_pilon	NC_017960.1	81.928	249	39	6	933055	933300	145206	145451	7.70e-50	206
tig00000001_pilon	NC_017960.1	88.439	173	16	3	1944567	1944739	158540	158372	7.70e-50	206
tig00000001_pilon	NC_017960.1	79.932	294	47	11	699106	699391	158662	158373	7.70e-50	206
tig00000001_pilon	NC_017960.1	88.068	176	18	3	174102	174275	350601	350427	7.70e-50	206
tig00000001_pilon	NC_017960.1	89.634	164	14	3	19859	20021	377975	377814	7.70e-50	206
tig00000001_pilon	NC_017960.1	91.946	149	9	3	2182685	2182831	378166	378313	7.70e-50	206
tig00000001_pilon	NC_017960.1	79.931	289	50	8	18606	18890	413647	413363	7.70e-50	206
tig00000001_pilon	NC_017960.1	95.349	129	6	0	925226	925354	415446	415574	7.70e-50	206
tig00000001_pilon	NC_017960.1	95.385	130	5	1	271531	271660	415574	415446	7.70e-50	206
tig00000001_pilon	NC_017960.1	96.063	127	4	1	933305	933430	436899	436773	7.70e-50	206
tig00000001_pilon	NC_017960.1	96.748	123	4	0	2565516	2565638	436777	436899	7.70e-50	206
tig00000001_pilon	NC_017960.1	89.571	163	15	2	2716072	2716233	436778	436939	7.70e-50	206
tig00000001_pilon	NC_017960.1	94.074	135	8	0	2373748	2373882	512862	512996	7.70e-50	206
tig00000001_pilon	NC_017960.1	89.506	162	17	0	2432313	2432474	544445	544606	7.70e-50	206
tig00000001_pilon	NC_017960.1	93.478	138	9	0	773535	773672	681860	681723	7.70e-50	206
tig00000001_pilon	NC_017960.1	81.641	256	40	7	2432230	2432483	681985	682235	7.70e-50	206
tig00000001_pilon	NC_017960.1	88.757	169	17	2	250404	250571	749236	749403	7.70e-50	206
tig00000001_pilon	NC_017960.1	91.946	149	9	3	311911	312058	1862612	1862466	7.70e-50	206
tig00000001_pilon	NC_017960.1	91.892	148	10	2	611921	612068	1862611	1862466	7.70e-50	206
tig00000001_pilon	NC_017960.1	87.432	183	18	4	658261	658443	1995134	1995311	7.70e-50	206
tig00000001_pilon	NC_017960.1	83.190	232	32	7	699156	699382	2052965	2052736	7.70e-50	206
tig00000001_pilon	NC_017960.1	86.224	196	20	7	609866	610056	2052966	2052773	7.70e-50	206
tig00000001_pilon	NC_017960.1	94.074	135	8	0	174345	174479	2072019	2071885	7.70e-50	206
tig00000001_pilon	NC_017960.1	81.641	256	40	7	18230	18480	2130620	2130367	7.70e-50	206
tig00000001_pilon	NC_017960.1	89.506	162	17	0	142735	142896	2130611	2130450	7.70e-50	206
tig00000001_pilon	NC_017960.1	97.500	120	3	0	828468	828587	2216541	2216422	7.70e-50	206
tig00000001_pilon	NC_017960.1	96.748	123	4	0	250450	250572	2261981	2261859	7.70e-50	206
tig00000001_pilon	NC_017960.1	97.500	120	3	0	773657	773776	2261863	2261982	7.70e-50	206
tig00000001_pilon	NC_017960.1	85.714	203	20	8	928888	929085	2262105	2261907	7.70e-50	206
tig00000001_pilon	NC_017960.1	96.063	127	4	1	250450	250576	2460689	2460564	7.70e-50	206
tig00000001_pilon	NC_017960.1	85.714	203	20	8	2565564	2565762	2464909	2465106	7.70e-50	206
tig00000001_pilon	NC_017960.1	93.525	139	7	2	326940	327078	2468776	2468640	7.70e-50	206
tig00000001_pilon	NC_017960.1	95.385	130	4	2	699106	699235	2468640	2468767	7.70e-50	206
tig00000001_pilon	NC_017960.1	97.500	120	3	0	2520073	2520192	2561429	2561548	7.70e-50	206
tig00000001_pilon	NC_017960.1	94.118	136	6	2	388351	388484	2576575	2576440	7.70e-50	206
tig00000001_pilon	NC_017960.1	97.500	120	3	0	2565520	2565639	2616359	2616240	7.70e-50	206
tig00000001_pilon	NC_017960.1	93.478	138	9	0	18728	18865	2616481	2616344	7.70e-50	206
tig00000001_pilon	NC_017960.1	83.190	232	32	7	2354604	2354833	2625696	2625922	7.70e-50	206
tig00000001_pilon	NC_017960.1	95.385	130	5	1	925226	925354	2625843	2625972	7.70e-50	206
tig00000001_pilon	NC_017960.1	82.143	252	32	13	2294106	2294349	14714	14960	2.77e-49	204
tig00000001_pilon	NC_017960.1	98.276	116	2	0	125645	125760	16959	17074	2.77e-49	204
tig00000001_pilon	NC_017960.1	92.857	140	10	0	2565745	2565884	54332	54471	2.77e-49	204
tig00000001_pilon	NC_017960.1	82.787	244	27	11	640589	640827	145096	145329	2.77e-49	204
tig00000001_pilon	NC_017960.1	85.641	195	26	2	638415	638609	145210	145402	2.77e-49	204
tig00000001_pilon	NC_017960.1	92.857	140	10	0	658552	658691	145210	145349	2.77e-49	204
tig00000001_pilon	NC_017960.1	79.677	310	41	18	19767	20065	234838	234540	2.77e-49	204
tig00000001_pilon	NC_017960.1	79.801	302	44	14	275509	275801	318676	318383	2.77e-49	204
tig00000001_pilon	NC_017960.1	96.721	122	4	0	63692	63813	415453	415574	2.77e-49	204
tig00000001_pilon	NC_017960.1	97.479	119	3	0	18359	18477	436781	436899	2.77e-49	204
tig00000001_pilon	NC_017960.1	96.721	122	4	0	1322053	1322174	483594	483715	2.77e-49	204
tig00000001_pilon	NC_017960.1	81.818	264	29	18	933170	933423	513116	512862	2.77e-49	204
tig00000001_pilon	NC_017960.1	94.074	135	7	1	795932	796065	512862	512996	2.77e-49	204
tig00000001_pilon	NC_017960.1	94.030	134	8	0	2503745	2503878	512995	512862	2.77e-49	204
tig00000001_pilon	NC_017960.1	81.343	268	34	13	388327	388587	512963	513221	2.77e-49	204
tig00000001_pilon	NC_017960.1	96.721	122	4	0	638413	638534	544363	544484	2.77e-49	204
tig00000001_pilon	NC_017960.1	98.276	116	2	0	609693	609808	561581	561696	2.77e-49	204
tig00000001_pilon	NC_017960.1	89.634	164	12	4	1067399	1067558	680685	680523	2.77e-49	204
tig00000001_pilon	NC_017960.1	90.850	153	13	1	2743117	2743268	681723	681875	2.77e-49	204
tig00000001_pilon	NC_017960.1	93.478	138	8	1	2565519	2565656	681984	681848	2.77e-49	204
tig00000001_pilon	NC_017960.1	84.834	211	22	10	2182685	2182888	681850	682057	2.77e-49	204
tig00000001_pilon	NC_017960.1	93.478	138	7	2	2432230	2432366	681862	681998	2.77e-49	204
tig00000001_pilon	NC_017960.1	93.478	138	8	1	795929	796065	682110	681973	2.77e-49	204
tig00000001_pilon	NC_017960.1	95.349	129	5	1	2503745	2503873	681974	682101	2.77e-49	204
tig00000001_pilon	NC_017960.1	96.721	122	4	0	250447	250568	681985	682106	2.77e-49	204
tig00000001_pilon	NC_017960.1	90.850	153	13	1	18713	18865	722205	722356	2.77e-49	204
tig00000001_pilon	NC_017960.1	94.030	134	8	0	828467	828600	722463	722596	2.77e-49	204
tig00000001_pilon	NC_017960.1	93.431	137	9	0	326947	327083	736584	736448	2.77e-49	204
tig00000001_pilon	NC_017960.1	94.074	135	7	1	773533	773667	736451	736584	2.77e-49	204
tig00000001_pilon	NC_017960.1	96.721	122	4	0	203625	203746	1050602	1050481	2.77e-49	204
tig00000001_pilon	NC_017960.1	89.571	163	13	4	1749179	1749339	1185404	1185244	2.77e-49	204
tig00000001_pilon	NC_017960.1	89.571	163	13	4	1456791	1456951	1474812	1474652	2.77e-49	204
tig00000001_pilon	NC_017960.1	81.369	263	37	11	271651	271907	1474934	1474678	2.77e-49	204
tig00000001_pilon	NC_017960.1	94.030	134	8	0	2503746	2503879	1847966	1848099	2.77e-49	204
tig00000001_pilon	NC_017960.1	85.294	204	22	8	2294147	2294346	1848023	1848222	2.77e-49	204
tig00000001_pilon	NC_017960.1	80.069	291	45	13	2565601	2565884	1854981	1854697	2.77e-49	204
tig00000001_pilon	NC_017960.1	82.979	235	31	8	658318	658548	1871450	1871221	2.77e-49	204
tig00000001_pilon	NC_017960.1	82.143	252	32	13	611807	612053	1995424	1995181	2.77e-49	204
tig00000001_pilon	NC_017960.1	93.478	138	8	1	2168305	2168442	1995285	1995421	2.77e-49	204
tig00000001_pilon	NC_017960.1	80.565	283	40	14	18345	18620	2066392	2066118	2.77e-49	204
tig00000001_pilon	NC_017960.1	80.714	280	39	14	18468	18740	2066392	2066121	2.77e-49	204
tig00000001_pilon	NC_017960.1	93.478	138	7	2	18590	18726	2130503	2130367	2.77e-49	204
tig00000001_pilon	NC_017960.1	94.030	134	8	0	174346	174479	2200095	2200228	2.77e-49	204
tig00000001_pilon	NC_017960.1	95.349	129	5	1	18364	18491	2200223	2200095	2.77e-49	204
tig00000001_pilon	NC_017960.1	94.030	134	8	0	2168186	2168319	2200096	2200229	2.77e-49	204
tig00000001_pilon	NC_017960.1	93.478	138	8	1	18604	18740	2261862	2261999	2.77e-49	204
tig00000001_pilon	NC_017960.1	93.431	137	9	0	546707	546843	2261999	2261863	2.77e-49	204
tig00000001_pilon	NC_017960.1	94.074	135	7	1	795932	796065	2261863	2261997	2.77e-49	204
tig00000001_pilon	NC_017960.1	79.863	293	48	11	2174915	2175202	2262227	2261941	2.77e-49	204
tig00000001_pilon	NC_017960.1	92.857	140	10	0	572296	572435	2262227	2262088	2.77e-49	204
tig00000001_pilon	NC_017960.1	89.634	164	12	4	19903	20065	2326607	2326448	2.77e-49	204
tig00000001_pilon	NC_017960.1	81.818	264	29	19	174225	174479	2460824	2460571	2.77e-49	204
tig00000001_pilon	NC_017960.1	94.030	134	8	0	2742877	2743010	2561416	2561549	2.77e-49	204
tig00000001_pilon	NC_017960.1	91.837	147	11	1	174333	174479	2593938	2594083	2.77e-49	204
tig00000001_pilon	NC_017960.1	91.837	147	11	1	2565520	2565666	2594083	2593938	2.77e-49	204
tig00000001_pilon	NC_017960.1	93.478	138	8	1	18355	18492	2594086	2593950	2.77e-49	204
tig00000001_pilon	NC_017960.1	94.030	134	8	0	18482	18615	2594083	2593950	2.77e-49	204
tig00000001_pilon	NC_017960.1	94.074	135	7	1	2728891	2729024	2616349	2616483	2.77e-49	204
tig00000001_pilon	NC_017960.1	82.500	240	35	6	2191443	2191677	2686248	2686485	2.77e-49	204
tig00000001_pilon	NC_017960.1	96.721	122	4	0	142857	142978	2686370	2686491	2.77e-49	204
tig00000001_pilon	NC_017960.1	97.458	118	3	0	122555	122672	17074	16957	9.95e-49	202
tig00000001_pilon	NC_017960.1	84.112	214	28	6	174269	174479	129702	129492	9.95e-49	202
tig00000001_pilon	NC_017960.1	85.641	195	24	4	2367881	2368073	145209	145401	9.95e-49	202
tig00000001_pilon	NC_017960.1	100.000	109	0	0	2023223	2023331	288023	287915	9.95e-49	202
tig00000001_pilon	NC_017960.1	92.857	140	8	2	813440	813579	318802	318665	9.95e-49	202
tig00000001_pilon	NC_017960.1	87.931	174	17	4	125595	125766	333757	333586	9.95e-49	202
tig00000001_pilon	NC_017960.1	91.275	149	11	2	2742877	2743024	364845	364992	9.95e-49	202
tig00000001_pilon	NC_017960.1	81.967	244	39	5	813443	813684	413647	413407	9.95e-49	202
tig00000001_pilon	NC_017960.1	97.458	118	3	0	2743137	2743254	415457	415574	9.95e-49	202
tig00000001_pilon	NC_017960.1	93.985	133	8	0	142857	142989	420750	420618	9.95e-49	202
tig00000001_pilon	NC_017960.1	96.721	122	2	2	2189525	2189645	512734	512614	9.95e-49	202
tig00000001_pilon	NC_017960.1	84.112	214	28	6	489218	489428	513072	512862	9.95e-49	202
tig00000001_pilon	NC_017960.1	82.186	247	32	12	122435	122675	512864	513104	9.95e-49	202
tig00000001_pilon	NC_017960.1	90.385	156	11	4	2373831	2373985	513069	513221	9.95e-49	202
tig00000001_pilon	NC_017960.1	93.985	133	8	0	2565644	2565776	544484	544352	9.95e-49	202
tig00000001_pilon	NC_017960.1	93.985	133	8	0	266598	266730	544484	544352	9.95e-49	202
tig00000001_pilon	NC_017960.1	82.186	247	32	12	174237	174477	564666	564906	9.95e-49	202
tig00000001_pilon	NC_017960.1	97.458	118	3	0	609693	609810	564786	564669	9.95e-49	202
tig00000001_pilon	NC_017960.1	89.873	158	15	1	1456876	1457033	637050	637206	9.95e-49	202
tig00000001_pilon	NC_017960.1	93.431	137	8	1	2742890	2743026	651575	651710	9.95e-49	202
tig00000001_pilon	NC_017960.1	93.382	136	9	0	795928	796063	651941	651806	9.95e-49	202
tig00000001_pilon	NC_017960.1	94.030	134	6	2	925223	925354	722352	722219	9.95e-49	202
tig00000001_pilon	NC_017960.1	93.431	137	8	1	48878	49013	722447	722583	9.95e-49	202
tig00000001_pilon	NC_017960.1	89.873	158	15	1	1444569	1444726	1055429	1055273	9.95e-49	202
tig00000001_pilon	NC_017960.1	92.806	139	10	0	2342956	2343094	1055277	1055415	9.95e-49	202
tig00000001_pilon	NC_017960.1	90.323	155	14	1	1326848	1327001	1173171	1173017	9.95e-49	202
tig00000001_pilon	NC_017960.1	89.873	158	15	1	63382	63538	1185489	1185332	9.95e-49	202
tig00000001_pilon	NC_017960.1	82.041	245	36	8	275509	275749	1848097	1847857	9.95e-49	202
tig00000001_pilon	NC_017960.1	93.431	137	8	1	795928	796063	1848102	1847966	9.95e-49	202
tig00000001_pilon	NC_017960.1	93.985	133	8	0	2373748	2373880	1848098	1847966	9.95e-49	202
tig00000001_pilon	NC_017960.1	98.276	116	0	2	2023218	2023331	1876737	1876622	9.95e-49	202
tig00000001_pilon	NC_017960.1	92.806	139	10	0	1326849	1326987	2041088	2041226	9.95e-49	202
tig00000001_pilon	NC_017960.1	94.615	130	7	0	2168189	2168318	2072014	2071885	9.95e-49	202
tig00000001_pilon	NC_017960.1	90.385	156	11	4	174120	174272	2072122	2071968	9.95e-49	202
tig00000001_pilon	NC_017960.1	89.091	165	15	3	813444	813608	2089489	2089328	9.95e-49	202
tig00000001_pilon	NC_017960.1	94.030	134	7	1	18482	18614	2200228	2200095	9.95e-49	202
tig00000001_pilon	NC_017960.1	93.985	133	8	0	142857	142989	2261987	2262119	9.95e-49	202
tig00000001_pilon	NC_017960.1	89.091	165	15	3	2391192	2391353	2576409	2576573	9.95e-49	202
tig00000001_pilon	NC_017960.1	93.431	137	8	1	2168186	2168322	2593952	2594087	9.95e-49	202
tig00000001_pilon	NC_017960.1	93.382	136	9	0	48647	48782	2594087	2593952	9.95e-49	202
tig00000001_pilon	NC_017960.1	94.030	134	6	2	925223	925354	2616348	2616481	9.95e-49	202
